instancia,metodo,tiempo,tamaño,costo,tipo_memoria,iteraciones,T
10,BL-Tabu,0.235471,10,269,aristas,10000,3
11,BL-Tabu,0.608346,11,185,aristas,10000,3
12,BL-Tabu,0.506862,12,205,aristas,10000,3
13,BL-Tabu,1.20627,13,195,aristas,10000,3
14,BL-Tabu,0.311578,14,252,aristas,10000,3
15,BL-Tabu,0.517292,15,205,aristas,10000,3
16,BL-Tabu,1.04598,16,260,aristas,10000,3
17,BL-Tabu,0.494768,17,196,aristas,10000,3
18,BL-Tabu,1.01688,18,263,aristas,10000,3
19,BL-Tabu,1.1353,19,335,aristas,10000,3
20,BL-Tabu,1.69673,20,317,aristas,10000,3
21,BL-Tabu,3.14051,21,254,aristas,10000,3
22,BL-Tabu,3.40671,22,239,aristas,10000,3
23,BL-Tabu,1.67838,23,347,aristas,10000,3
24,BL-Tabu,3.07695,24,265,aristas,10000,3
25,BL-Tabu,2.48352,25,315,aristas,10000,3
26,BL-Tabu,2.6678,26,377,aristas,10000,3
27,BL-Tabu,2.66398,27,397,aristas,10000,3
28,BL-Tabu,5.07405,28,283,aristas,10000,3
29,BL-Tabu,4.52079,29,329,aristas,10000,3
30,BL-Tabu,4.57718,30,412,aristas,10000,3
31,BL-Tabu,3.42336,31,331,aristas,10000,3
32,BL-Tabu,4.75756,32,322,aristas,10000,3
33,BL-Tabu,4.70807,33,395,aristas,10000,3
34,BL-Tabu,6.07869,34,348,aristas,10000,3
35,BL-Tabu,5.69404,35,395,aristas,10000,3
36,BL-Tabu,4.34716,36,495,aristas,10000,3
37,BL-Tabu,7.95701,37,386,aristas,10000,3
38,BL-Tabu,7.52344,38,467,aristas,10000,3
39,BL-Tabu,8.69304,39,390,aristas,10000,3
40,BL-Tabu,9.55038,40,552,aristas,10000,3
41,BL-Tabu,8.60995,41,383,aristas,10000,3
42,BL-Tabu,6.96133,42,402,aristas,10000,3
43,BL-Tabu,9.80215,43,493,aristas,10000,3
44,BL-Tabu,7.64158,44,428,aristas,10000,3
45,BL-Tabu,8.52569,45,529,aristas,10000,3
46,BL-Tabu,10.0834,46,394,aristas,10000,3
47,BL-Tabu,12.3325,47,415,aristas,10000,3
48,BL-Tabu,10.9185,48,584,aristas,10000,3
49,BL-Tabu,13.4326,49,426,aristas,10000,3
50,BL-Tabu,9.19024,50,480,aristas,10000,3
51,BL-Tabu,13.948,51,447,aristas,10000,3
52,BL-Tabu,16.3221,52,549,aristas,10000,3
53,BL-Tabu,14.1955,53,544,aristas,10000,3
54,BL-Tabu,14.181,54,552,aristas,10000,3
55,BL-Tabu,15.8159,55,503,aristas,10000,3
56,BL-Tabu,19.906,56,559,aristas,10000,3
57,BL-Tabu,16.5672,57,506,aristas,10000,3
58,BL-Tabu,16.0512,58,517,aristas,10000,3
59,BL-Tabu,15.5228,59,403,aristas,10000,3
60,BL-Tabu,20.6259,60,549,aristas,10000,3
61,BL-Tabu,21.43,61,566,aristas,10000,3
62,BL-Tabu,16.4301,62,552,aristas,10000,3
63,BL-Tabu,20.4425,63,498,aristas,10000,3
64,BL-Tabu,24.0368,64,544,aristas,10000,3
65,BL-Tabu,20.83,65,580,aristas,10000,3
66,BL-Tabu,18.8781,66,553,aristas,10000,3
67,BL-Tabu,24.5381,67,478,aristas,10000,3
68,BL-Tabu,22.2609,68,556,aristas,10000,3
69,BL-Tabu,32.2382,69,457,aristas,10000,3
70,BL-Tabu,28.6369,70,636,aristas,10000,3
71,BL-Tabu,26.9992,71,583,aristas,10000,3
72,BL-Tabu,21.7054,72,637,aristas,10000,3
73,BL-Tabu,38.4359,73,552,aristas,10000,3
74,BL-Tabu,32.6093,74,664,aristas,10000,3
75,BL-Tabu,38.1627,75,731,aristas,10000,3
76,BL-Tabu,31.2968,76,734,aristas,10000,3
77,BL-Tabu,36.0755,77,554,aristas,10000,3
78,BL-Tabu,42.5922,78,566,aristas,10000,3
79,BL-Tabu,45.7368,79,543,aristas,10000,3
80,BL-Tabu,38.4369,80,648,aristas,10000,3
81,BL-Tabu,58.3928,81,549,aristas,10000,3
82,BL-Tabu,37.649,82,662,aristas,10000,3
83,BL-Tabu,41.8686,83,653,aristas,10000,3
84,BL-Tabu,41.2759,84,607,aristas,10000,3
85,BL-Tabu,54.6786,85,686,aristas,10000,3
86,BL-Tabu,52.3847,86,652,aristas,10000,3
87,BL-Tabu,48.3983,87,740,aristas,10000,3
88,BL-Tabu,49.3158,88,791,aristas,10000,3
89,BL-Tabu,51.2527,89,638,aristas,10000,3
90,BL-Tabu,51.9718,90,780,aristas,10000,3
91,BL-Tabu,55.5997,91,687,aristas,10000,3
92,BL-Tabu,44.7197,92,566,aristas,10000,3
93,BL-Tabu,78.8403,93,716,aristas,10000,3
94,BL-Tabu,72.1746,94,721,aristas,10000,3
95,BL-Tabu,80.5729,95,505,aristas,10000,3
96,BL-Tabu,63.8094,96,648,aristas,10000,3
97,BL-Tabu,61.1435,97,792,aristas,10000,3
98,BL-Tabu,72.7409,98,712,aristas,10000,3
99,BL-Tabu,64.653,99,653,aristas,10000,3
10,BL-Tabu,0.449928,10,269,aristas,20000,3
11,BL-Tabu,0.41068,11,185,aristas,20000,3
12,BL-Tabu,0.483534,12,205,aristas,20000,3
13,BL-Tabu,0.364849,13,195,aristas,20000,3
14,BL-Tabu,0.38047,14,252,aristas,20000,3
15,BL-Tabu,0.659791,15,205,aristas,20000,3
16,BL-Tabu,0.745631,16,260,aristas,20000,3
17,BL-Tabu,0.6996,17,196,aristas,20000,3
18,BL-Tabu,1.05149,18,263,aristas,20000,3
19,BL-Tabu,3.17793,19,335,aristas,20000,3
20,BL-Tabu,1.35983,20,317,aristas,20000,3
21,BL-Tabu,1.19858,21,254,aristas,20000,3
22,BL-Tabu,3.77203,22,239,aristas,20000,3
23,BL-Tabu,3.9689,23,347,aristas,20000,3
24,BL-Tabu,2.48716,24,265,aristas,20000,3
25,BL-Tabu,3.44145,25,315,aristas,20000,3
26,BL-Tabu,2.52954,26,377,aristas,20000,3
27,BL-Tabu,2.06219,27,397,aristas,20000,3
28,BL-Tabu,2.46394,28,283,aristas,20000,3
29,BL-Tabu,6.23749,29,329,aristas,20000,3
30,BL-Tabu,4.64955,30,412,aristas,20000,3
31,BL-Tabu,5.51076,31,331,aristas,20000,3
32,BL-Tabu,7.00709,32,322,aristas,20000,3
33,BL-Tabu,4.72776,33,395,aristas,20000,3
34,BL-Tabu,6.37066,34,348,aristas,20000,3
35,BL-Tabu,5.95564,35,395,aristas,20000,3
36,BL-Tabu,3.78204,36,495,aristas,20000,3
37,BL-Tabu,6.8445,37,386,aristas,20000,3
38,BL-Tabu,6.39204,38,467,aristas,20000,3
39,BL-Tabu,8.92035,39,390,aristas,20000,3
40,BL-Tabu,9.3095,40,552,aristas,20000,3
41,BL-Tabu,7.42709,41,383,aristas,20000,3
42,BL-Tabu,7.88354,42,402,aristas,20000,3
43,BL-Tabu,9.47527,43,493,aristas,20000,3
44,BL-Tabu,9.83402,44,428,aristas,20000,3
45,BL-Tabu,10.0167,45,529,aristas,20000,3
46,BL-Tabu,10.8173,46,394,aristas,20000,3
47,BL-Tabu,12.4727,47,415,aristas,20000,3
48,BL-Tabu,13.4663,48,584,aristas,20000,3
49,BL-Tabu,13.2717,49,426,aristas,20000,3
50,BL-Tabu,12.9478,50,480,aristas,20000,3
51,BL-Tabu,13.1077,51,447,aristas,20000,3
52,BL-Tabu,14.9732,52,549,aristas,20000,3
53,BL-Tabu,14.5878,53,544,aristas,20000,3
54,BL-Tabu,16.3944,54,552,aristas,20000,3
55,BL-Tabu,16.1647,55,503,aristas,20000,3
56,BL-Tabu,17.9046,56,559,aristas,20000,3
57,BL-Tabu,18.5723,57,506,aristas,20000,3
58,BL-Tabu,15.0557,58,517,aristas,20000,3
59,BL-Tabu,18.1919,59,403,aristas,20000,3
60,BL-Tabu,20.3225,60,549,aristas,20000,3
61,BL-Tabu,19.9951,61,566,aristas,20000,3
62,BL-Tabu,24.5519,62,552,aristas,20000,3
63,BL-Tabu,18.9077,63,498,aristas,20000,3
64,BL-Tabu,24.9354,64,544,aristas,20000,3
65,BL-Tabu,22.4328,65,580,aristas,20000,3
66,BL-Tabu,25.6503,66,553,aristas,20000,3
67,BL-Tabu,20.8549,67,478,aristas,20000,3
68,BL-Tabu,27.8157,68,556,aristas,20000,3
69,BL-Tabu,29.4113,69,457,aristas,20000,3
70,BL-Tabu,25.6298,70,636,aristas,20000,3
71,BL-Tabu,28.3315,71,583,aristas,20000,3
72,BL-Tabu,23.8602,72,637,aristas,20000,3
73,BL-Tabu,36.0364,73,552,aristas,20000,3
74,BL-Tabu,33.6994,74,664,aristas,20000,3
75,BL-Tabu,36.927,75,731,aristas,20000,3
76,BL-Tabu,34.657,76,734,aristas,20000,3
77,BL-Tabu,41.9529,77,554,aristas,20000,3
78,BL-Tabu,36.6372,78,566,aristas,20000,3
79,BL-Tabu,46.3455,79,543,aristas,20000,3
80,BL-Tabu,39.3676,80,648,aristas,20000,3
81,BL-Tabu,45.7541,81,549,aristas,20000,3
82,BL-Tabu,35.099,82,662,aristas,20000,3
83,BL-Tabu,39.5652,83,653,aristas,20000,3
84,BL-Tabu,40.1853,84,607,aristas,20000,3
85,BL-Tabu,58.1291,85,686,aristas,20000,3
86,BL-Tabu,53.5983,86,652,aristas,20000,3
87,BL-Tabu,52.7944,87,740,aristas,20000,3
88,BL-Tabu,49.3647,88,791,aristas,20000,3
89,BL-Tabu,54.3026,89,638,aristas,20000,3
90,BL-Tabu,47.4583,90,780,aristas,20000,3
91,BL-Tabu,54.3421,91,687,aristas,20000,3
92,BL-Tabu,42.5089,92,566,aristas,20000,3
93,BL-Tabu,81.9375,93,716,aristas,20000,3
94,BL-Tabu,62.846,94,721,aristas,20000,3
95,BL-Tabu,76.1836,95,505,aristas,20000,3
96,BL-Tabu,72.0073,96,648,aristas,20000,3
97,BL-Tabu,61.5666,97,792,aristas,20000,3
98,BL-Tabu,69.6636,98,712,aristas,20000,3
99,BL-Tabu,64.72,99,653,aristas,20000,3
10,BL-Tabu,0.492162,10,269,aristas,30000,3
11,BL-Tabu,0.511722,11,185,aristas,30000,3
12,BL-Tabu,0.612865,12,205,aristas,30000,3
13,BL-Tabu,0.505549,13,195,aristas,30000,3
14,BL-Tabu,0.790433,14,252,aristas,30000,3
15,BL-Tabu,1.05074,15,205,aristas,30000,3
16,BL-Tabu,0.618085,16,260,aristas,30000,3
17,BL-Tabu,1.53777,17,196,aristas,30000,3
18,BL-Tabu,1.77865,18,263,aristas,30000,3
19,BL-Tabu,1.41542,19,335,aristas,30000,3
20,BL-Tabu,1.55462,20,317,aristas,30000,3
21,BL-Tabu,1.54083,21,254,aristas,30000,3
22,BL-Tabu,2.81905,22,239,aristas,30000,3
23,BL-Tabu,2.05733,23,347,aristas,30000,3
24,BL-Tabu,1.7451,24,265,aristas,30000,3
25,BL-Tabu,2.30741,25,315,aristas,30000,3
26,BL-Tabu,2.45354,26,377,aristas,30000,3
27,BL-Tabu,2.46909,27,397,aristas,30000,3
28,BL-Tabu,2.70988,28,283,aristas,30000,3
29,BL-Tabu,5.79656,29,329,aristas,30000,3
30,BL-Tabu,4.62984,30,412,aristas,30000,3
31,BL-Tabu,6.09469,31,331,aristas,30000,3
32,BL-Tabu,4.52838,32,322,aristas,30000,3
33,BL-Tabu,4.5734,33,395,aristas,30000,3
34,BL-Tabu,5.67901,34,348,aristas,30000,3
35,BL-Tabu,5.18301,35,395,aristas,30000,3
36,BL-Tabu,6.01285,36,495,aristas,30000,3
37,BL-Tabu,5.61985,37,386,aristas,30000,3
38,BL-Tabu,7.08388,38,467,aristas,30000,3
39,BL-Tabu,8.24993,39,390,aristas,30000,3
40,BL-Tabu,8.90221,40,552,aristas,30000,3
41,BL-Tabu,8.9972,41,383,aristas,30000,3
42,BL-Tabu,6.29195,42,402,aristas,30000,3
43,BL-Tabu,8.23982,43,493,aristas,30000,3
44,BL-Tabu,7.60097,44,428,aristas,30000,3
45,BL-Tabu,9.23827,45,529,aristas,30000,3
46,BL-Tabu,11.0415,46,394,aristas,30000,3
47,BL-Tabu,12.1092,47,415,aristas,30000,3
48,BL-Tabu,12.7626,48,584,aristas,30000,3
49,BL-Tabu,13.3681,49,426,aristas,30000,3
50,BL-Tabu,12.5024,50,480,aristas,30000,3
51,BL-Tabu,12.6834,51,447,aristas,30000,3
52,BL-Tabu,14.5556,52,549,aristas,30000,3
53,BL-Tabu,11.8418,53,544,aristas,30000,3
54,BL-Tabu,11.7406,54,552,aristas,30000,3
55,BL-Tabu,16.0819,55,503,aristas,30000,3
56,BL-Tabu,22.9362,56,559,aristas,30000,3
57,BL-Tabu,14.2065,57,506,aristas,30000,3
58,BL-Tabu,15.6162,58,517,aristas,30000,3
59,BL-Tabu,15.4337,59,403,aristas,30000,3
60,BL-Tabu,21.8087,60,549,aristas,30000,3
61,BL-Tabu,19.8515,61,566,aristas,30000,3
62,BL-Tabu,18.4044,62,552,aristas,30000,3
63,BL-Tabu,25.2144,63,498,aristas,30000,3
64,BL-Tabu,23.5334,64,544,aristas,30000,3
65,BL-Tabu,23.5946,65,580,aristas,30000,3
66,BL-Tabu,28.9285,66,553,aristas,30000,3
67,BL-Tabu,21.4566,67,478,aristas,30000,3
68,BL-Tabu,24.1701,68,556,aristas,30000,3
69,BL-Tabu,54.6983,69,457,aristas,30000,3
70,BL-Tabu,47.632,70,636,aristas,30000,3
71,BL-Tabu,38.5257,71,583,aristas,30000,3
72,BL-Tabu,38.3635,72,637,aristas,30000,3
73,BL-Tabu,40.0581,73,552,aristas,30000,3
74,BL-Tabu,30.9133,74,664,aristas,30000,3
75,BL-Tabu,44.3287,75,731,aristas,30000,3
76,BL-Tabu,35.6527,76,734,aristas,30000,3
77,BL-Tabu,37.8449,77,554,aristas,30000,3
78,BL-Tabu,34.6167,78,566,aristas,30000,3
79,BL-Tabu,42.6066,79,543,aristas,30000,3
80,BL-Tabu,41.4609,80,648,aristas,30000,3
81,BL-Tabu,60.952,81,549,aristas,30000,3
82,BL-Tabu,47.237,82,662,aristas,30000,3
83,BL-Tabu,45.755,83,653,aristas,30000,3
84,BL-Tabu,45.5217,84,607,aristas,30000,3
85,BL-Tabu,60.3139,85,686,aristas,30000,3
86,BL-Tabu,56.6185,86,652,aristas,30000,3
87,BL-Tabu,52.3032,87,740,aristas,30000,3
88,BL-Tabu,58.2296,88,791,aristas,30000,3
89,BL-Tabu,50.4807,89,638,aristas,30000,3
90,BL-Tabu,48.1003,90,780,aristas,30000,3
91,BL-Tabu,53.9647,91,687,aristas,30000,3
92,BL-Tabu,43.2743,92,566,aristas,30000,3
93,BL-Tabu,86.1678,93,716,aristas,30000,3
94,BL-Tabu,61.3201,94,721,aristas,30000,3
95,BL-Tabu,79.4446,95,505,aristas,30000,3
96,BL-Tabu,65.1867,96,648,aristas,30000,3
97,BL-Tabu,60.064,97,792,aristas,30000,3
98,BL-Tabu,67.3098,98,712,aristas,30000,3
99,BL-Tabu,60.9424,99,653,aristas,30000,3
10,BL-Tabu,0.40011,10,269,aristas,40000,3
11,BL-Tabu,0.236916,11,185,aristas,40000,3
12,BL-Tabu,0.458169,12,205,aristas,40000,3
13,BL-Tabu,1.15196,13,195,aristas,40000,3
14,BL-Tabu,0.382123,14,252,aristas,40000,3
15,BL-Tabu,0.635422,15,205,aristas,40000,3
16,BL-Tabu,1.16697,16,260,aristas,40000,3
17,BL-Tabu,1.35065,17,196,aristas,40000,3
18,BL-Tabu,1.09051,18,263,aristas,40000,3
19,BL-Tabu,2.74385,19,335,aristas,40000,3
20,BL-Tabu,1.36144,20,317,aristas,40000,3
21,BL-Tabu,2.39144,21,254,aristas,40000,3
22,BL-Tabu,1.66747,22,239,aristas,40000,3
23,BL-Tabu,3.52142,23,347,aristas,40000,3
24,BL-Tabu,2.06545,24,265,aristas,40000,3
25,BL-Tabu,2.33273,25,315,aristas,40000,3
26,BL-Tabu,2.64385,26,377,aristas,40000,3
27,BL-Tabu,2.13251,27,397,aristas,40000,3
28,BL-Tabu,2.35934,28,283,aristas,40000,3
29,BL-Tabu,4.02986,29,329,aristas,40000,3
30,BL-Tabu,4.21373,30,412,aristas,40000,3
31,BL-Tabu,3.46539,31,331,aristas,40000,3
32,BL-Tabu,6.12968,32,322,aristas,40000,3
33,BL-Tabu,5.28925,33,395,aristas,40000,3
34,BL-Tabu,6.25194,34,348,aristas,40000,3
35,BL-Tabu,8.72903,35,395,aristas,40000,3
36,BL-Tabu,4.76946,36,495,aristas,40000,3
37,BL-Tabu,5.81948,37,386,aristas,40000,3
38,BL-Tabu,7.37618,38,467,aristas,40000,3
39,BL-Tabu,7.16992,39,390,aristas,40000,3
40,BL-Tabu,9.12075,40,552,aristas,40000,3
41,BL-Tabu,11.0073,41,383,aristas,40000,3
42,BL-Tabu,8.51571,42,402,aristas,40000,3
43,BL-Tabu,9.48288,43,493,aristas,40000,3
44,BL-Tabu,10.5676,44,428,aristas,40000,3
45,BL-Tabu,10.1934,45,529,aristas,40000,3
46,BL-Tabu,10.6989,46,394,aristas,40000,3
47,BL-Tabu,10.4372,47,415,aristas,40000,3
48,BL-Tabu,11.7567,48,584,aristas,40000,3
49,BL-Tabu,13.649,49,426,aristas,40000,3
50,BL-Tabu,9.30692,50,480,aristas,40000,3
51,BL-Tabu,12.4574,51,447,aristas,40000,3
52,BL-Tabu,13.4249,52,549,aristas,40000,3
53,BL-Tabu,16.049,53,544,aristas,40000,3
54,BL-Tabu,14.229,54,552,aristas,40000,3
55,BL-Tabu,17.8103,55,503,aristas,40000,3
56,BL-Tabu,22.2212,56,559,aristas,40000,3
57,BL-Tabu,17.3083,57,506,aristas,40000,3
58,BL-Tabu,14.053,58,517,aristas,40000,3
59,BL-Tabu,20.0692,59,403,aristas,40000,3
60,BL-Tabu,19.5171,60,549,aristas,40000,3
61,BL-Tabu,19.1656,61,566,aristas,40000,3
62,BL-Tabu,16.3296,62,552,aristas,40000,3
63,BL-Tabu,19.1495,63,498,aristas,40000,3
64,BL-Tabu,24.9518,64,544,aristas,40000,3
65,BL-Tabu,30.3313,65,580,aristas,40000,3
66,BL-Tabu,24.9192,66,553,aristas,40000,3
67,BL-Tabu,19.835,67,478,aristas,40000,3
68,BL-Tabu,25.7784,68,556,aristas,40000,3
69,BL-Tabu,31.7556,69,457,aristas,40000,3
70,BL-Tabu,32.3737,70,636,aristas,40000,3
71,BL-Tabu,30.3982,71,583,aristas,40000,3
72,BL-Tabu,26.238,72,637,aristas,40000,3
73,BL-Tabu,37.4631,73,552,aristas,40000,3
74,BL-Tabu,35.3562,74,664,aristas,40000,3
75,BL-Tabu,37.9315,75,731,aristas,40000,3
76,BL-Tabu,33.9171,76,734,aristas,40000,3
77,BL-Tabu,36.1265,77,554,aristas,40000,3
78,BL-Tabu,50.3394,78,566,aristas,40000,3
79,BL-Tabu,40.6582,79,543,aristas,40000,3
80,BL-Tabu,40.0186,80,648,aristas,40000,3
81,BL-Tabu,52.6889,81,549,aristas,40000,3
82,BL-Tabu,36.0208,82,662,aristas,40000,3
83,BL-Tabu,39.7056,83,653,aristas,40000,3
84,BL-Tabu,41.8991,84,607,aristas,40000,3
85,BL-Tabu,55.7569,85,686,aristas,40000,3
86,BL-Tabu,57.0534,86,652,aristas,40000,3
87,BL-Tabu,49.1049,87,740,aristas,40000,3
88,BL-Tabu,48.2517,88,791,aristas,40000,3
89,BL-Tabu,53.7194,89,638,aristas,40000,3
90,BL-Tabu,45.1016,90,780,aristas,40000,3
91,BL-Tabu,56.1048,91,687,aristas,40000,3
92,BL-Tabu,47.3296,92,566,aristas,40000,3
93,BL-Tabu,75.6188,93,716,aristas,40000,3
94,BL-Tabu,59.4299,94,721,aristas,40000,3
95,BL-Tabu,68.9387,95,505,aristas,40000,3
96,BL-Tabu,62.3814,96,648,aristas,40000,3
97,BL-Tabu,66.1744,97,792,aristas,40000,3
98,BL-Tabu,69.3935,98,712,aristas,40000,3
99,BL-Tabu,68.5756,99,653,aristas,40000,3
10,BL-Tabu,0.499987,10,269,aristas,50000,3
11,BL-Tabu,0.232462,11,185,aristas,50000,3
12,BL-Tabu,0.374217,12,205,aristas,50000,3
13,BL-Tabu,0.494786,13,195,aristas,50000,3
14,BL-Tabu,0.275793,14,252,aristas,50000,3
15,BL-Tabu,0.511471,15,205,aristas,50000,3
16,BL-Tabu,0.758954,16,260,aristas,50000,3
17,BL-Tabu,1.51479,17,196,aristas,50000,3
18,BL-Tabu,1.04697,18,263,aristas,50000,3
19,BL-Tabu,0.995074,19,335,aristas,50000,3
20,BL-Tabu,2.95682,20,317,aristas,50000,3
21,BL-Tabu,1.58004,21,254,aristas,50000,3
22,BL-Tabu,1.96595,22,239,aristas,50000,3
23,BL-Tabu,1.95689,23,347,aristas,50000,3
24,BL-Tabu,2.77119,24,265,aristas,50000,3
25,BL-Tabu,4.84806,25,315,aristas,50000,3
26,BL-Tabu,2.17385,26,377,aristas,50000,3
27,BL-Tabu,2.65248,27,397,aristas,50000,3
28,BL-Tabu,2.74161,28,283,aristas,50000,3
29,BL-Tabu,2.63267,29,329,aristas,50000,3
30,BL-Tabu,4.41491,30,412,aristas,50000,3
31,BL-Tabu,3.973,31,331,aristas,50000,3
32,BL-Tabu,4.17639,32,322,aristas,50000,3
33,BL-Tabu,4.48774,33,395,aristas,50000,3
34,BL-Tabu,6.99464,34,348,aristas,50000,3
35,BL-Tabu,4.59581,35,395,aristas,50000,3
36,BL-Tabu,4.79461,36,495,aristas,50000,3
37,BL-Tabu,5.26892,37,386,aristas,50000,3
38,BL-Tabu,9.69809,38,467,aristas,50000,3
39,BL-Tabu,10.0616,39,390,aristas,50000,3
40,BL-Tabu,8.2959,40,552,aristas,50000,3
41,BL-Tabu,7.88091,41,383,aristas,50000,3
42,BL-Tabu,5.84361,42,402,aristas,50000,3
43,BL-Tabu,8.82552,43,493,aristas,50000,3
44,BL-Tabu,9.3847,44,428,aristas,50000,3
45,BL-Tabu,8.78545,45,529,aristas,50000,3
46,BL-Tabu,11.4337,46,394,aristas,50000,3
47,BL-Tabu,10.1234,47,415,aristas,50000,3
48,BL-Tabu,13.3581,48,584,aristas,50000,3
49,BL-Tabu,13.8228,49,426,aristas,50000,3
50,BL-Tabu,14.7078,50,480,aristas,50000,3
51,BL-Tabu,12.9654,51,447,aristas,50000,3
52,BL-Tabu,15.5996,52,549,aristas,50000,3
53,BL-Tabu,13.9116,53,544,aristas,50000,3
54,BL-Tabu,14.5559,54,552,aristas,50000,3
55,BL-Tabu,14.1918,55,503,aristas,50000,3
56,BL-Tabu,20.2178,56,559,aristas,50000,3
57,BL-Tabu,18.95,57,506,aristas,50000,3
58,BL-Tabu,15.5715,58,517,aristas,50000,3
59,BL-Tabu,16.4267,59,403,aristas,50000,3
60,BL-Tabu,19.0899,60,549,aristas,50000,3
61,BL-Tabu,19.6917,61,566,aristas,50000,3
62,BL-Tabu,17.4499,62,552,aristas,50000,3
63,BL-Tabu,18.5025,63,498,aristas,50000,3
64,BL-Tabu,26.7193,64,544,aristas,50000,3
65,BL-Tabu,25.2751,65,580,aristas,50000,3
66,BL-Tabu,25.113,66,553,aristas,50000,3
67,BL-Tabu,22.3966,67,478,aristas,50000,3
68,BL-Tabu,26.0378,68,556,aristas,50000,3
69,BL-Tabu,31.5281,69,457,aristas,50000,3
70,BL-Tabu,29.8273,70,636,aristas,50000,3
71,BL-Tabu,32.1264,71,583,aristas,50000,3
72,BL-Tabu,27.1883,72,637,aristas,50000,3
73,BL-Tabu,36.8218,73,552,aristas,50000,3
74,BL-Tabu,35.0382,74,664,aristas,50000,3
75,BL-Tabu,35.1771,75,731,aristas,50000,3
76,BL-Tabu,34.6717,76,734,aristas,50000,3
77,BL-Tabu,32.5014,77,554,aristas,50000,3
78,BL-Tabu,36.307,78,566,aristas,50000,3
79,BL-Tabu,44.1816,79,543,aristas,50000,3
80,BL-Tabu,42.763,80,648,aristas,50000,3
81,BL-Tabu,51.7658,81,549,aristas,50000,3
82,BL-Tabu,37.9204,82,662,aristas,50000,3
83,BL-Tabu,47.4808,83,653,aristas,50000,3
84,BL-Tabu,45.5287,84,607,aristas,50000,3
85,BL-Tabu,58.1481,85,686,aristas,50000,3
86,BL-Tabu,57.5474,86,652,aristas,50000,3
87,BL-Tabu,50.861,87,740,aristas,50000,3
88,BL-Tabu,52.2174,88,791,aristas,50000,3
89,BL-Tabu,53.2693,89,638,aristas,50000,3
90,BL-Tabu,47.2612,90,780,aristas,50000,3
91,BL-Tabu,54.6292,91,687,aristas,50000,3
92,BL-Tabu,48.521,92,566,aristas,50000,3
93,BL-Tabu,78.3763,93,716,aristas,50000,3
94,BL-Tabu,62.3526,94,721,aristas,50000,3
95,BL-Tabu,72.5845,95,505,aristas,50000,3
96,BL-Tabu,58.4296,96,648,aristas,50000,3
97,BL-Tabu,64.3781,97,792,aristas,50000,3
98,BL-Tabu,75.596,98,712,aristas,50000,3
99,BL-Tabu,64.692,99,653,aristas,50000,3
10,BL-Tabu,0.248089,10,269,aristas,60000,3
11,BL-Tabu,0.282321,11,185,aristas,60000,3
12,BL-Tabu,0.750342,12,205,aristas,60000,3
13,BL-Tabu,0.546104,13,195,aristas,60000,3
14,BL-Tabu,0.733596,14,252,aristas,60000,3
15,BL-Tabu,1.06287,15,205,aristas,60000,3
16,BL-Tabu,0.774723,16,260,aristas,60000,3
17,BL-Tabu,0.589153,17,196,aristas,60000,3
18,BL-Tabu,2.43966,18,263,aristas,60000,3
19,BL-Tabu,1.46283,19,335,aristas,60000,3
20,BL-Tabu,1.96099,20,317,aristas,60000,3
21,BL-Tabu,1.48439,21,254,aristas,60000,3
22,BL-Tabu,2.32561,22,239,aristas,60000,3
23,BL-Tabu,1.85184,23,347,aristas,60000,3
24,BL-Tabu,2.33275,24,265,aristas,60000,3
25,BL-Tabu,2.26514,25,315,aristas,60000,3
26,BL-Tabu,2.27581,26,377,aristas,60000,3
27,BL-Tabu,4.94902,27,397,aristas,60000,3
28,BL-Tabu,4.79376,28,283,aristas,60000,3
29,BL-Tabu,2.72273,29,329,aristas,60000,3
30,BL-Tabu,3.95459,30,412,aristas,60000,3
31,BL-Tabu,4.04056,31,331,aristas,60000,3
32,BL-Tabu,4.13713,32,322,aristas,60000,3
33,BL-Tabu,4.73005,33,395,aristas,60000,3
34,BL-Tabu,5.97877,34,348,aristas,60000,3
35,BL-Tabu,6.48029,35,395,aristas,60000,3
36,BL-Tabu,4.88719,36,495,aristas,60000,3
37,BL-Tabu,5.53902,37,386,aristas,60000,3
38,BL-Tabu,6.61757,38,467,aristas,60000,3
39,BL-Tabu,9.62127,39,390,aristas,60000,3
40,BL-Tabu,6.15869,40,552,aristas,60000,3
41,BL-Tabu,8.6019,41,383,aristas,60000,3
42,BL-Tabu,6.98606,42,402,aristas,60000,3
43,BL-Tabu,9.11101,43,493,aristas,60000,3
44,BL-Tabu,8.08927,44,428,aristas,60000,3
45,BL-Tabu,11.2588,45,529,aristas,60000,3
46,BL-Tabu,10.2571,46,394,aristas,60000,3
47,BL-Tabu,10.3072,47,415,aristas,60000,3
48,BL-Tabu,8.92012,48,584,aristas,60000,3
49,BL-Tabu,10.1105,49,426,aristas,60000,3
50,BL-Tabu,19.0991,50,480,aristas,60000,3
51,BL-Tabu,10.4222,51,447,aristas,60000,3
52,BL-Tabu,15.3825,52,549,aristas,60000,3
53,BL-Tabu,13.7741,53,544,aristas,60000,3
54,BL-Tabu,16.9766,54,552,aristas,60000,3
55,BL-Tabu,16.8441,55,503,aristas,60000,3
56,BL-Tabu,23.8856,56,559,aristas,60000,3
57,BL-Tabu,15.9685,57,506,aristas,60000,3
58,BL-Tabu,16.1181,58,517,aristas,60000,3
