instancia,metodo,tiempo,tamaño,costo,tipo_memoria,iteraciones,T
gr17,BL-Tabu,0.193076,17,2370,ciclos,20000,3
a280,BL-Tabu,47.0373,280,3493,ciclos,20000,3
att48,BL-Tabu,1.5516,48,13929,ciclos,20000,3
bayg29,BL-Tabu,0.564601,29,2203,ciclos,20000,3
bays29,BL-Tabu,0.6783,29,2690,ciclos,20000,3
berlin52,BL-Tabu,1.98353,52,10414,ciclos,20000,3
bier127,BL-Tabu,9.95113,127,155477,ciclos,20000,3
brazil58,BL-Tabu,3.81534,58,30367,ciclos,20000,3
brg180,BL-Tabu,33.0128,180,120770,ciclos,20000,3
burma14,BL-Tabu,0.186638,14,4091,ciclos,20000,3
ch130,BL-Tabu,10.837,130,8280,ciclos,20000,3
ch150,BL-Tabu,13.6667,150,9320,ciclos,20000,3
d198,BL-Tabu,25.1746,198,19348,ciclos,20000,3
d493,BL-Tabu,145.151,493,45335,ciclos,20000,3
dantzig42,BL-Tabu,1.57839,42,920,ciclos,20000,3
eil51,BL-Tabu,1.78068,51,606,ciclos,20000,3
eil76,BL-Tabu,4.36464,76,732,ciclos,20000,3
fl417,BL-Tabu,104.827,417,16017,ciclos,20000,3
fri26,BL-Tabu,0.489702,26,1137,ciclos,20000,3
gil262,BL-Tabu,40.1318,262,3266,ciclos,20000,3
gr120,BL-Tabu,8.18829,120,9920,ciclos,20000,3
gr137,BL-Tabu,10.3001,137,94475,ciclos,20000,3
gr17,BL-Tabu,0.272653,17,2370,ciclos,20000,3
gr202,BL-Tabu,23.548,202,52616,ciclos,20000,3
gr21,BL-Tabu,0.329391,21,3747,ciclos,20000,3
gr229,BL-Tabu,29.6107,229,179347,ciclos,20000,3
gr24,BL-Tabu,0.715736,24,1643,ciclos,20000,3
gr431,BL-Tabu,124.495,431,228527,ciclos,20000,3
gr48,BL-Tabu,1.82725,48,7188,ciclos,20000,3
gr96,BL-Tabu,5.00243,96,75251,ciclos,20000,3
hk48,BL-Tabu,1.42714,48,14964,ciclos,20000,3
kroA100,BL-Tabu,5.74172,100,30517,ciclos,20000,3
kroA150,BL-Tabu,12.125,150,38780,ciclos,20000,3
kroA200,BL-Tabu,22.5443,200,40235,ciclos,20000,3
kroB100,BL-Tabu,7.24978,100,28808,ciclos,20000,3
kroB150,BL-Tabu,12.9567,150,35291,ciclos,20000,3
kroB200,BL-Tabu,25.7962,200,40616,ciclos,20000,3
kroC100,BL-Tabu,6.11815,100,27637,ciclos,20000,3
kroD100,BL-Tabu,6.70966,100,28600,ciclos,20000,3
kroE100,BL-Tabu,8.47689,100,30967,ciclos,20000,3
lin105,BL-Tabu,6.03764,105,21177,ciclos,20000,3
lin318,BL-Tabu,68.5471,318,60985,ciclos,20000,3
linhp318,BL-Tabu,57.6505,318,60985,ciclos,20000,3
pcb442,BL-Tabu,121.798,442,71278,ciclos,20000,3
pr107,BL-Tabu,6.55543,107,55997,ciclos,20000,3
pr124,BL-Tabu,9.86521,124,82762,ciclos,20000,3
pr136,BL-Tabu,11.67,136,146990,ciclos,20000,3
pr144,BL-Tabu,14.8248,144,77735,ciclos,20000,3
pr152,BL-Tabu,14.3836,152,90293,ciclos,20000,3
pr226,BL-Tabu,34.5676,226,114826,ciclos,20000,3
pr264,BL-Tabu,43.5548,264,66415,ciclos,20000,3
pr299,BL-Tabu,55.8858,299,66919,ciclos,20000,3
pr439,BL-Tabu,116.351,439,144158,ciclos,20000,3
pr76,BL-Tabu,3.77089,76,147714,ciclos,20000,3
rat195,BL-Tabu,28.4709,195,3279,ciclos,20000,3
rat99,BL-Tabu,7.24702,99,1636,ciclos,20000,3
rd100,BL-Tabu,6.5105,100,10469,ciclos,20000,3
rd400,BL-Tabu,113.342,400,21106,ciclos,20000,3
si175,BL-Tabu,17.9224,175,22993,ciclos,20000,3
st70,BL-Tabu,3.61962,70,875,ciclos,20000,3
swiss42,BL-Tabu,1.2686,42,1700,ciclos,20000,3
ts225,BL-Tabu,39.58,225,188044,ciclos,20000,3
tsp225,BL-Tabu,30.0685,225,5325,ciclos,20000,3
u159,BL-Tabu,16.3568,159,54097,ciclos,20000,3
ulysses16,BL-Tabu,0.182635,16,8140,ciclos,20000,3
ulysses22,BL-Tabu,0.37822,22,8312,ciclos,20000,3
gr17,BL-Tabu,0.293167,17,2370,ciclos,30000,3
a280,BL-Tabu,45.2428,280,3493,ciclos,30000,3
att48,BL-Tabu,1.8904,48,13929,ciclos,30000,3
bayg29,BL-Tabu,0.699374,29,2203,ciclos,30000,3
bays29,BL-Tabu,0.827998,29,2690,ciclos,30000,3
berlin52,BL-Tabu,2.64639,52,10414,ciclos,30000,3
bier127,BL-Tabu,10.1026,127,155477,ciclos,30000,3
brazil58,BL-Tabu,3.22201,58,30367,ciclos,30000,3
brg180,BL-Tabu,26.1252,180,120770,ciclos,30000,3
burma14,BL-Tabu,0.218253,14,4091,ciclos,30000,3
ch130,BL-Tabu,10.8336,130,8280,ciclos,30000,3
ch150,BL-Tabu,13.0713,150,9320,ciclos,30000,3
d198,BL-Tabu,25.6801,198,19348,ciclos,30000,3
d493,BL-Tabu,169.568,493,45335,ciclos,30000,3
dantzig42,BL-Tabu,1.60501,42,920,ciclos,30000,3
eil51,BL-Tabu,2.17948,51,606,ciclos,30000,3
eil76,BL-Tabu,3.83867,76,732,ciclos,30000,3
fl417,BL-Tabu,112.558,417,16017,ciclos,30000,3
fri26,BL-Tabu,0.627679,26,1137,ciclos,30000,3
gil262,BL-Tabu,40.0793,262,3266,ciclos,30000,3
gr120,BL-Tabu,8.85988,120,9920,ciclos,30000,3
gr137,BL-Tabu,10.6453,137,94475,ciclos,30000,3
gr17,BL-Tabu,0.27589,17,2370,ciclos,30000,3
gr202,BL-Tabu,23.7628,202,52616,ciclos,30000,3
gr21,BL-Tabu,0.408097,21,3747,ciclos,30000,3
gr229,BL-Tabu,30.3734,229,179347,ciclos,30000,3
gr24,BL-Tabu,0.430951,24,1643,ciclos,30000,3
gr431,BL-Tabu,107.644,431,228527,ciclos,30000,3
gr48,BL-Tabu,2.04854,48,7188,ciclos,30000,3
gr96,BL-Tabu,5.25846,96,75251,ciclos,30000,3
hk48,BL-Tabu,1.5053,48,14964,ciclos,30000,3
kroA100,BL-Tabu,6.55152,100,30517,ciclos,30000,3
kroA150,BL-Tabu,12.9494,150,38780,ciclos,30000,3
kroA200,BL-Tabu,23.1217,200,40235,ciclos,30000,3
kroB100,BL-Tabu,5.93799,100,28808,ciclos,30000,3
kroB150,BL-Tabu,13.065,150,35291,ciclos,30000,3
kroB200,BL-Tabu,26.4843,200,40616,ciclos,30000,3
kroC100,BL-Tabu,6.88011,100,27637,ciclos,30000,3
kroD100,BL-Tabu,7.36487,100,28600,ciclos,30000,3
kroE100,BL-Tabu,7.18766,100,30967,ciclos,30000,3
lin105,BL-Tabu,6.13791,105,21177,ciclos,30000,3
lin318,BL-Tabu,59.5316,318,60985,ciclos,30000,3
linhp318,BL-Tabu,58.1538,318,60985,ciclos,30000,3
pcb442,BL-Tabu,143.831,442,71278,ciclos,30000,3
pr107,BL-Tabu,7.79977,107,55997,ciclos,30000,3
pr124,BL-Tabu,9.49161,124,82762,ciclos,30000,3
pr136,BL-Tabu,12.0248,136,146990,ciclos,30000,3
pr144,BL-Tabu,13.7198,144,77735,ciclos,30000,3
pr152,BL-Tabu,14.3903,152,90293,ciclos,30000,3
pr226,BL-Tabu,35.7811,226,114826,ciclos,30000,3
pr264,BL-Tabu,42.6746,264,66415,ciclos,30000,3
pr299,BL-Tabu,58.0049,299,66919,ciclos,30000,3
pr439,BL-Tabu,119.267,439,144158,ciclos,30000,3
pr76,BL-Tabu,3.67133,76,147714,ciclos,30000,3
rat195,BL-Tabu,26.697,195,3279,ciclos,30000,3
rat99,BL-Tabu,5.73048,99,1636,ciclos,30000,3
rd100,BL-Tabu,5.92675,100,10469,ciclos,30000,3
rd400,BL-Tabu,134.662,400,21106,ciclos,30000,3
si175,BL-Tabu,17.7891,175,22993,ciclos,30000,3
st70,BL-Tabu,3.09052,70,875,ciclos,30000,3
swiss42,BL-Tabu,1.59692,42,1700,ciclos,30000,3
ts225,BL-Tabu,34.4665,225,188044,ciclos,30000,3
tsp225,BL-Tabu,29.0052,225,5325,ciclos,30000,3
u159,BL-Tabu,16.3722,159,54097,ciclos,30000,3
ulysses16,BL-Tabu,0.263694,16,8140,ciclos,30000,3
ulysses22,BL-Tabu,0.427059,22,8312,ciclos,30000,3
gr17,BL-Tabu,0.273986,17,2370,ciclos,40000,3
a280,BL-Tabu,45.041,280,3493,ciclos,40000,3
att48,BL-Tabu,1.50098,48,13929,ciclos,40000,3
bayg29,BL-Tabu,0.700552,29,2203,ciclos,40000,3
bays29,BL-Tabu,0.844878,29,2690,ciclos,40000,3
berlin52,BL-Tabu,1.85325,52,10414,ciclos,40000,3
bier127,BL-Tabu,9.37273,127,155477,ciclos,40000,3
brazil58,BL-Tabu,3.04687,58,30367,ciclos,40000,3
brg180,BL-Tabu,26.5593,180,120770,ciclos,40000,3
burma14,BL-Tabu,0.313396,14,4091,ciclos,40000,3
ch130,BL-Tabu,10.5237,130,8280,ciclos,40000,3
ch150,BL-Tabu,13.4635,150,9320,ciclos,40000,3
d198,BL-Tabu,24.168,198,19348,ciclos,40000,3
d493,BL-Tabu,157.1,493,45335,ciclos,40000,3
dantzig42,BL-Tabu,1.58032,42,920,ciclos,40000,3
eil51,BL-Tabu,2.20763,51,606,ciclos,40000,3
eil76,BL-Tabu,4.48084,76,732,ciclos,40000,3
fl417,BL-Tabu,101.063,417,16017,ciclos,40000,3
fri26,BL-Tabu,0.616124,26,1137,ciclos,40000,3
gil262,BL-Tabu,40.9037,262,3266,ciclos,40000,3
gr120,BL-Tabu,8.67809,120,9920,ciclos,40000,3
gr137,BL-Tabu,10.8409,137,94475,ciclos,40000,3
gr17,BL-Tabu,0.219318,17,2370,ciclos,40000,3
gr202,BL-Tabu,22.4821,202,52616,ciclos,40000,3
gr21,BL-Tabu,0.340194,21,3747,ciclos,40000,3
gr229,BL-Tabu,28.8286,229,179347,ciclos,40000,3
gr24,BL-Tabu,0.562366,24,1643,ciclos,40000,3
gr431,BL-Tabu,118.506,431,228527,ciclos,40000,3
gr48,BL-Tabu,1.65742,48,7188,ciclos,40000,3
gr96,BL-Tabu,5.6439,96,75251,ciclos,40000,3
hk48,BL-Tabu,1.60354,48,14964,ciclos,40000,3
kroA100,BL-Tabu,5.83686,100,30517,ciclos,40000,3
kroA150,BL-Tabu,13.2302,150,38780,ciclos,40000,3
kroA200,BL-Tabu,25.0022,200,40235,ciclos,40000,3
kroB100,BL-Tabu,6.42699,100,28808,ciclos,40000,3
kroB150,BL-Tabu,12.9562,150,35291,ciclos,40000,3
kroB200,BL-Tabu,25.368,200,40616,ciclos,40000,3
kroC100,BL-Tabu,5.97794,100,27637,ciclos,40000,3
kroD100,BL-Tabu,6.11695,100,28600,ciclos,40000,3
kroE100,BL-Tabu,6.86529,100,30967,ciclos,40000,3
lin105,BL-Tabu,7.22119,105,21177,ciclos,40000,3
lin318,BL-Tabu,59.335,318,60985,ciclos,40000,3
linhp318,BL-Tabu,68.3053,318,60985,ciclos,40000,3
pcb442,BL-Tabu,119.717,442,71278,ciclos,40000,3
pr107,BL-Tabu,7.39569,107,55997,ciclos,40000,3
pr124,BL-Tabu,10.0251,124,82762,ciclos,40000,3
pr136,BL-Tabu,11.7817,136,146990,ciclos,40000,3
pr144,BL-Tabu,14.2373,144,77735,ciclos,40000,3
pr152,BL-Tabu,14.4934,152,90293,ciclos,40000,3
pr226,BL-Tabu,34.9407,226,114826,ciclos,40000,3
pr264,BL-Tabu,42.7064,264,66415,ciclos,40000,3
pr299,BL-Tabu,58.1075,299,66919,ciclos,40000,3
pr439,BL-Tabu,119.38,439,144158,ciclos,40000,3
pr76,BL-Tabu,3.07093,76,147714,ciclos,40000,3
rat195,BL-Tabu,25.6783,195,3279,ciclos,40000,3
rat99,BL-Tabu,7.05826,99,1636,ciclos,40000,3
rd100,BL-Tabu,6.75376,100,10469,ciclos,40000,3
rd400,BL-Tabu,134.658,400,21106,ciclos,40000,3
si175,BL-Tabu,17.1174,175,22993,ciclos,40000,3
st70,BL-Tabu,3.22081,70,875,ciclos,40000,3
swiss42,BL-Tabu,1.25862,42,1700,ciclos,40000,3
ts225,BL-Tabu,33.3485,225,188044,ciclos,40000,3
tsp225,BL-Tabu,29.2029,225,5325,ciclos,40000,3
u159,BL-Tabu,16.1553,159,54097,ciclos,40000,3
ulysses16,BL-Tabu,0.256371,16,8140,ciclos,40000,3
ulysses22,BL-Tabu,0.479238,22,8312,ciclos,40000,3
gr17,BL-Tabu,0.225823,17,2370,ciclos,50000,3
a280,BL-Tabu,44.742,280,3493,ciclos,50000,3
att48,BL-Tabu,1.52403,48,13929,ciclos,50000,3
bayg29,BL-Tabu,0.559795,29,2203,ciclos,50000,3
bays29,BL-Tabu,0.830105,29,2690,ciclos,50000,3
berlin52,BL-Tabu,2.54777,52,10414,ciclos,50000,3
bier127,BL-Tabu,9.97244,127,155477,ciclos,50000,3
brazil58,BL-Tabu,3.37577,58,30367,ciclos,50000,3
brg180,BL-Tabu,25.7896,180,120770,ciclos,50000,3
burma14,BL-Tabu,0.22877,14,4091,ciclos,50000,3
ch130,BL-Tabu,10.3513,130,8280,ciclos,50000,3
ch150,BL-Tabu,13.01,150,9320,ciclos,50000,3
d198,BL-Tabu,24.6321,198,19348,ciclos,50000,3
d493,BL-Tabu,170.576,493,45335,ciclos,50000,3
dantzig42,BL-Tabu,1.56458,42,920,ciclos,50000,3
eil51,BL-Tabu,2.31996,51,606,ciclos,50000,3
eil76,BL-Tabu,5.13429,76,732,ciclos,50000,3
fl417,BL-Tabu,104.501,417,16017,ciclos,50000,3
fri26,BL-Tabu,0.622775,26,1137,ciclos,50000,3
gil262,BL-Tabu,41.1799,262,3266,ciclos,50000,3
gr120,BL-Tabu,8.27212,120,9920,ciclos,50000,3
gr137,BL-Tabu,10.5885,137,94475,ciclos,50000,3
gr17,BL-Tabu,0.284149,17,2370,ciclos,50000,3
gr202,BL-Tabu,23.6178,202,52616,ciclos,50000,3
gr21,BL-Tabu,0.323453,21,3747,ciclos,50000,3
gr229,BL-Tabu,38.8624,229,179347,ciclos,50000,3
gr24,BL-Tabu,0.372743,24,1643,ciclos,50000,3
gr431,BL-Tabu,146.045,431,228527,ciclos,50000,3
gr48,BL-Tabu,2.07257,48,7188,ciclos,50000,3
gr96,BL-Tabu,6.01349,96,75251,ciclos,50000,3
hk48,BL-Tabu,1.52559,48,14964,ciclos,50000,3
kroA100,BL-Tabu,6.01024,100,30517,ciclos,50000,3
kroA150,BL-Tabu,13.2685,150,38780,ciclos,50000,3
kroA200,BL-Tabu,24.0116,200,40235,ciclos,50000,3
kroB100,BL-Tabu,6.46237,100,28808,ciclos,50000,3
kroB150,BL-Tabu,13.3924,150,35291,ciclos,50000,3
kroB200,BL-Tabu,26.4389,200,40616,ciclos,50000,3
kroC100,BL-Tabu,6.63398,100,27637,ciclos,50000,3
kroD100,BL-Tabu,6.68169,100,28600,ciclos,50000,3
kroE100,BL-Tabu,6.75647,100,30967,ciclos,50000,3
lin105,BL-Tabu,6.30379,105,21177,ciclos,50000,3
lin318,BL-Tabu,60.7148,318,60985,ciclos,50000,3
linhp318,BL-Tabu,68.9828,318,60985,ciclos,50000,3
pcb442,BL-Tabu,144.773,442,71278,ciclos,50000,3
pr107,BL-Tabu,6.02773,107,55997,ciclos,50000,3
pr124,BL-Tabu,9.23776,124,82762,ciclos,50000,3
pr136,BL-Tabu,11.5636,136,146990,ciclos,50000,3
pr144,BL-Tabu,13.9552,144,77735,ciclos,50000,3
pr152,BL-Tabu,14.0986,152,90293,ciclos,50000,3
pr226,BL-Tabu,35.3307,226,114826,ciclos,50000,3
pr264,BL-Tabu,45.2695,264,66415,ciclos,50000,3
pr299,BL-Tabu,56.9004,299,66919,ciclos,50000,3
pr439,BL-Tabu,140.663,439,144158,ciclos,50000,3
pr76,BL-Tabu,4.0981,76,147714,ciclos,50000,3
rat195,BL-Tabu,26.4007,195,3279,ciclos,50000,3
rat99,BL-Tabu,6.16332,99,1636,ciclos,50000,3
rd100,BL-Tabu,6.19976,100,10469,ciclos,50000,3
rd400,BL-Tabu,101.207,400,21106,ciclos,50000,3
si175,BL-Tabu,17.68,175,22993,ciclos,50000,3
st70,BL-Tabu,3.75485,70,875,ciclos,50000,3
swiss42,BL-Tabu,1.79222,42,1700,ciclos,50000,3
ts225,BL-Tabu,33.7632,225,188044,ciclos,50000,3
tsp225,BL-Tabu,28.9174,225,5325,ciclos,50000,3
u159,BL-Tabu,15.9485,159,54097,ciclos,50000,3
ulysses16,BL-Tabu,0.205854,16,8140,ciclos,50000,3
ulysses22,BL-Tabu,0.383935,22,8312,ciclos,50000,3
gr17,BL-Tabu,0.230593,17,2370,ciclos,60000,3
a280,BL-Tabu,44.0882,280,3493,ciclos,60000,3
att48,BL-Tabu,1.91918,48,13929,ciclos,60000,3
bayg29,BL-Tabu,0.559455,29,2203,ciclos,60000,3
bays29,BL-Tabu,1.1194,29,2690,ciclos,60000,3
berlin52,BL-Tabu,2.39658,52,10414,ciclos,60000,3
bier127,BL-Tabu,9.90925,127,155477,ciclos,60000,3
brazil58,BL-Tabu,2.44298,58,30367,ciclos,60000,3
brg180,BL-Tabu,26.1918,180,120770,ciclos,60000,3
burma14,BL-Tabu,0.185894,14,4091,ciclos,60000,3
ch130,BL-Tabu,10.8594,130,8280,ciclos,60000,3
ch150,BL-Tabu,13.1641,150,9320,ciclos,60000,3
d198,BL-Tabu,24.451,198,19348,ciclos,60000,3
d493,BL-Tabu,182.182,493,45335,ciclos,60000,3
dantzig42,BL-Tabu,1.25964,42,920,ciclos,60000,3
eil51,BL-Tabu,1.68479,51,606,ciclos,60000,3
eil76,BL-Tabu,3.18209,76,732,ciclos,60000,3
fl417,BL-Tabu,123.212,417,16017,ciclos,60000,3
fri26,BL-Tabu,0.499197,26,1137,ciclos,60000,3
gil262,BL-Tabu,40.3455,262,3266,ciclos,60000,3
gr120,BL-Tabu,7.90232,120,9920,ciclos,60000,3
gr137,BL-Tabu,10.9847,137,94475,ciclos,60000,3
gr17,BL-Tabu,0.304041,17,2370,ciclos,60000,3
gr202,BL-Tabu,22.416,202,52616,ciclos,60000,3
gr21,BL-Tabu,0.401672,21,3747,ciclos,60000,3
gr229,BL-Tabu,30.1613,229,179347,ciclos,60000,3
gr24,BL-Tabu,0.43521,24,1643,ciclos,60000,3
gr431,BL-Tabu,113.569,431,228527,ciclos,60000,3
gr48,BL-Tabu,1.48395,48,7188,ciclos,60000,3
gr96,BL-Tabu,5.04645,96,75251,ciclos,60000,3
hk48,BL-Tabu,1.82581,48,14964,ciclos,60000,3
kroA100,BL-Tabu,6.68485,100,30517,ciclos,60000,3
kroA150,BL-Tabu,13.2057,150,38780,ciclos,60000,3
kroA200,BL-Tabu,24.0635,200,40235,ciclos,60000,3
kroB100,BL-Tabu,6.92836,100,28808,ciclos,60000,3
kroB150,BL-Tabu,12.7086,150,35291,ciclos,60000,3
kroB200,BL-Tabu,26.6335,200,40616,ciclos,60000,3
kroC100,BL-Tabu,7.33716,100,27637,ciclos,60000,3
kroD100,BL-Tabu,6.49356,100,28600,ciclos,60000,3
kroE100,BL-Tabu,7.52184,100,30967,ciclos,60000,3
lin105,BL-Tabu,6.7137,105,21177,ciclos,60000,3
lin318,BL-Tabu,57.7644,318,60985,ciclos,60000,3
linhp318,BL-Tabu,68.342,318,60985,ciclos,60000,3
pcb442,BL-Tabu,121.262,442,71278,ciclos,60000,3
pr107,BL-Tabu,6.33865,107,55997,ciclos,60000,3
pr124,BL-Tabu,9.91409,124,82762,ciclos,60000,3
pr136,BL-Tabu,11.3238,136,146990,ciclos,60000,3
pr144,BL-Tabu,14.2495,144,77735,ciclos,60000,3
pr152,BL-Tabu,19.4462,152,90293,ciclos,60000,3
pr226,BL-Tabu,35.9853,226,114826,ciclos,60000,3
pr264,BL-Tabu,43.4036,264,66415,ciclos,60000,3
pr299,BL-Tabu,55.4873,299,66919,ciclos,60000,3
pr439,BL-Tabu,156.431,439,144158,ciclos,60000,3
pr76,BL-Tabu,3.70336,76,147714,ciclos,60000,3
rat195,BL-Tabu,25.6863,195,3279,ciclos,60000,3
rat99,BL-Tabu,7.07756,99,1636,ciclos,60000,3
rd100,BL-Tabu,6.50031,100,10469,ciclos,60000,3
rd400,BL-Tabu,122.679,400,21106,ciclos,60000,3
si175,BL-Tabu,17.2223,175,22993,ciclos,60000,3
st70,BL-Tabu,4.06401,70,875,ciclos,60000,3
swiss42,BL-Tabu,1.13983,42,1700,ciclos,60000,3
ts225,BL-Tabu,35.4905,225,188044,ciclos,60000,3
tsp225,BL-Tabu,29.3827,225,5325,ciclos,60000,3
u159,BL-Tabu,15.7225,159,54097,ciclos,60000,3
ulysses16,BL-Tabu,0.202771,16,8140,ciclos,60000,3
ulysses22,BL-Tabu,0.352225,22,8312,ciclos,60000,3
gr17,BL-Tabu,0.500657,17,2370,ciclos,70000,3
a280,BL-Tabu,43.963,280,3493,ciclos,70000,3
att48,BL-Tabu,1.75374,48,13929,ciclos,70000,3
bayg29,BL-Tabu,0.708327,29,2203,ciclos,70000,3
bays29,BL-Tabu,0.556981,29,2690,ciclos,70000,3
berlin52,BL-Tabu,2.16772,52,10414,ciclos,70000,3
bier127,BL-Tabu,9.74727,127,155477,ciclos,70000,3
brazil58,BL-Tabu,3.04845,58,30367,ciclos,70000,3
brg180,BL-Tabu,26.0867,180,120770,ciclos,70000,3
burma14,BL-Tabu,0.177,14,4091,ciclos,70000,3
ch130,BL-Tabu,10.3775,130,8280,ciclos,70000,3
ch150,BL-Tabu,12.8944,150,9320,ciclos,70000,3
d198,BL-Tabu,24.4936,198,19348,ciclos,70000,3
d493,BL-Tabu,193.298,493,45335,ciclos,70000,3
dantzig42,BL-Tabu,1.57125,42,920,ciclos,70000,3
eil51,BL-Tabu,1.49755,51,606,ciclos,70000,3
eil76,BL-Tabu,3.72358,76,732,ciclos,70000,3
fl417,BL-Tabu,113.028,417,16017,ciclos,70000,3
fri26,BL-Tabu,0.616665,26,1137,ciclos,70000,3
gil262,BL-Tabu,51.1266,262,3266,ciclos,70000,3
gr120,BL-Tabu,8.67645,120,9920,ciclos,70000,3
gr137,BL-Tabu,10.5725,137,94475,ciclos,70000,3
gr17,BL-Tabu,0.1936,17,2370,ciclos,70000,3
gr202,BL-Tabu,23.0873,202,52616,ciclos,70000,3
gr21,BL-Tabu,0.334602,21,3747,ciclos,70000,3
gr229,BL-Tabu,41.4019,229,179347,ciclos,70000,3
gr24,BL-Tabu,0.396844,24,1643,ciclos,70000,3
gr431,BL-Tabu,127.692,431,228527,ciclos,70000,3
gr48,BL-Tabu,2.09119,48,7188,ciclos,70000,3
gr96,BL-Tabu,6.48789,96,75251,ciclos,70000,3
hk48,BL-Tabu,1.88855,48,14964,ciclos,70000,3
kroA100,BL-Tabu,5.92056,100,30517,ciclos,70000,3
kroA150,BL-Tabu,12.5042,150,38780,ciclos,70000,3
kroA200,BL-Tabu,24.0472,200,40235,ciclos,70000,3
kroB100,BL-Tabu,6.37338,100,28808,ciclos,70000,3
kroB150,BL-Tabu,12.9909,150,35291,ciclos,70000,3
kroB200,BL-Tabu,25.9778,200,40616,ciclos,70000,3
kroC100,BL-Tabu,6.90075,100,27637,ciclos,70000,3
kroD100,BL-Tabu,7.21266,100,28600,ciclos,70000,3
kroE100,BL-Tabu,7.02229,100,30967,ciclos,70000,3
lin105,BL-Tabu,6.99819,105,21177,ciclos,70000,3
lin318,BL-Tabu,58.9089,318,60985,ciclos,70000,3
linhp318,BL-Tabu,68.264,318,60985,ciclos,70000,3
pcb442,BL-Tabu,136.558,442,71278,ciclos,70000,3
pr107,BL-Tabu,6.65926,107,55997,ciclos,70000,3
pr124,BL-Tabu,9.78082,124,82762,ciclos,70000,3
pr136,BL-Tabu,11.6067,136,146990,ciclos,70000,3
pr144,BL-Tabu,13.4947,144,77735,ciclos,70000,3
pr152,BL-Tabu,14.6982,152,90293,ciclos,70000,3
pr226,BL-Tabu,37.0422,226,114826,ciclos,70000,3
pr264,BL-Tabu,45.3786,264,66415,ciclos,70000,3
pr299,BL-Tabu,66.588,299,66919,ciclos,70000,3
pr439,BL-Tabu,136.524,439,144158,ciclos,70000,3
pr76,BL-Tabu,3.35785,76,147714,ciclos,70000,3
rat195,BL-Tabu,27.9048,195,3279,ciclos,70000,3
rat99,BL-Tabu,5.77021,99,1636,ciclos,70000,3
rd100,BL-Tabu,7.52366,100,10469,ciclos,70000,3
rd400,BL-Tabu,135.494,400,21106,ciclos,70000,3
si175,BL-Tabu,17.5539,175,22993,ciclos,70000,3
st70,BL-Tabu,4.08352,70,875,ciclos,70000,3
swiss42,BL-Tabu,1.59935,42,1700,ciclos,70000,3
ts225,BL-Tabu,35.2984,225,188044,ciclos,70000,3
tsp225,BL-Tabu,29.9994,225,5325,ciclos,70000,3
u159,BL-Tabu,15.9858,159,54097,ciclos,70000,3
ulysses16,BL-Tabu,0.279942,16,8140,ciclos,70000,3
ulysses22,BL-Tabu,0.502594,22,8312,ciclos,70000,3
gr17,BL-Tabu,0.233355,17,2370,ciclos,80000,3
a280,BL-Tabu,45.1492,280,3493,ciclos,80000,3
att48,BL-Tabu,1.75455,48,13929,ciclos,80000,3
bayg29,BL-Tabu,0.718404,29,2203,ciclos,80000,3
bays29,BL-Tabu,0.657651,29,2690,ciclos,80000,3
berlin52,BL-Tabu,2.62424,52,10414,ciclos,80000,3
bier127,BL-Tabu,9.70146,127,155477,ciclos,80000,3
brazil58,BL-Tabu,3.03121,58,30367,ciclos,80000,3
brg180,BL-Tabu,26.2429,180,120770,ciclos,80000,3
burma14,BL-Tabu,0.186795,14,4091,ciclos,80000,3
ch130,BL-Tabu,10.9396,130,8280,ciclos,80000,3
ch150,BL-Tabu,13.3632,150,9320,ciclos,80000,3
d198,BL-Tabu,24.7362,198,19348,ciclos,80000,3
d493,BL-Tabu,180.578,493,45335,ciclos,80000,3
dantzig42,BL-Tabu,1.56471,42,920,ciclos,80000,3
eil51,BL-Tabu,1.69038,51,606,ciclos,80000,3
eil76,BL-Tabu,4.38973,76,732,ciclos,80000,3
fl417,BL-Tabu,101.061,417,16017,ciclos,80000,3
fri26,BL-Tabu,0.62822,26,1137,ciclos,80000,3
gil262,BL-Tabu,49.9344,262,3266,ciclos,80000,3
gr120,BL-Tabu,7.99868,120,9920,ciclos,80000,3
gr137,BL-Tabu,11.0335,137,94475,ciclos,80000,3
gr17,BL-Tabu,0.240042,17,2370,ciclos,80000,3
gr202,BL-Tabu,23.811,202,52616,ciclos,80000,3
gr21,BL-Tabu,0.425804,21,3747,ciclos,80000,3
gr229,BL-Tabu,29.5283,229,179347,ciclos,80000,3
gr24,BL-Tabu,0.436307,24,1643,ciclos,80000,3
gr431,BL-Tabu,130.065,431,228527,ciclos,80000,3
gr48,BL-Tabu,1.88939,48,7188,ciclos,80000,3
gr96,BL-Tabu,6.18471,96,75251,ciclos,80000,3
hk48,BL-Tabu,1.60473,48,14964,ciclos,80000,3
kroA100,BL-Tabu,6.55147,100,30517,ciclos,80000,3
kroA150,BL-Tabu,12.7281,150,38780,ciclos,80000,3
kroA200,BL-Tabu,22.7487,200,40235,ciclos,80000,3
kroB100,BL-Tabu,6.30082,100,28808,ciclos,80000,3
kroB150,BL-Tabu,12.9312,150,35291,ciclos,80000,3
kroB200,BL-Tabu,26.0188,200,40616,ciclos,80000,3
kroC100,BL-Tabu,6.67469,100,27637,ciclos,80000,3
kroD100,BL-Tabu,6.46616,100,28600,ciclos,80000,3
